log_id,project_id,employee_id,date_logged,task_category,subtask_description,hours_worked
16383,P-2023-013,EMP-10,2023-11-29,Calculation,Structural Analysis (Beam/Column Sizing),1.13
16384,P-2023-013,EMP-05,2023-12-19,Calculation,Load Calculations (Wind/Seismic),2.86
16385,P-2023-013,EMP-09,2023-12-28,Calculation,Structural Analysis (Beam/Column Sizing),2.66
16386,P-2023-013,EMP-04,2023-12-06,Calculation,Permit Fee Calculation,2.25
16387,P-2023-013,EMP-02,2023-12-31,Calculation,Load Calculations (Wind/Seismic),3.47
16388,P-2023-013,EMP-10,2023-12-18,Calculation,Energy Modeling,0.25
16389,P-2023-013,EMP-10,2023-11-24,Calculation,Cost Estimation Review,1.38
16390,P-2023-013,EMP-03,2023-12-30,Calculation,Load Calculations (Wind/Seismic),1.68
16391,P-2023-013,EMP-08,2023-11-21,Calculation,Structural Analysis (Beam/Column Sizing),1.88
16392,P-2023-013,EMP-02,2023-11-27,Calculation,Load Calculations (Wind/Seismic),3.18
16393,P-2023-013,EMP-08,2023-11-17,Calculation,Energy Modeling,2.24
16394,P-2023-013,EMP-09,2023-12-03,Calculation,Cost Estimation Review,3.12
16395,P-2023-013,EMP-03,2023-12-04,Calculation,Structural Analysis (Beam/Column Sizing),1.95
16396,P-2023-013,EMP-06,2024-01-08,Calculation,Load Calculations (Wind/Seismic),3.39
16397,P-2023-013,EMP-01,2023-12-14,Calculation,Structural Analysis (Beam/Column Sizing),3.48
16398,P-2023-013,EMP-04,2023-12-11,Calculation,Cost Estimation Review,3.66
16399,P-2023-013,EMP-10,2023-12-27,Calculation,Structural Analysis (Beam/Column Sizing),1.79
16400,P-2023-013,EMP-11,2023-12-28,Calculation,Structural Analysis (Beam/Column Sizing),3.14
16401,P-2023-013,EMP-01,2023-12-06,Calculation,Permit Fee Calculation,1.45
16402,P-2023-013,EMP-02,2023-11-25,Calculation,Structural Analysis (Beam/Column Sizing),0.61
16403,P-2023-013,EMP-11,2023-11-15,Calculation,Permit Fee Calculation,3.71
16404,P-2023-013,EMP-03,2023-12-28,Calculation,Permit Fee Calculation,3.28
16405,P-2023-013,EMP-07,2023-12-28,Calculation,Permit Fee Calculation,2.31
16406,P-2023-013,EMP-06,2023-11-24,Calculation,Structural Analysis (Beam/Column Sizing),1.94
16407,P-2023-013,EMP-04,2023-11-18,Calculation,Structural Analysis (Beam/Column Sizing),3.28
16408,P-2023-013,EMP-06,2024-01-07,Calculation,Load Calculations (Wind/Seismic),4.47
16409,P-2023-013,EMP-06,2023-12-19,Calculation,Structural Analysis (Beam/Column Sizing),0.25
16410,P-2023-013,EMP-01,2023-12-15,Calculation,Cost Estimation Review,1.26
16411,P-2023-013,EMP-02,2023-12-17,Calculation,Cost Estimation Review,2.53
16412,P-2023-013,EMP-04,2023-12-02,Calculation,Permit Fee Calculation,2.79
16413,P-2023-013,EMP-05,2024-01-03,Calculation,Structural Analysis (Beam/Column Sizing),3.55
16414,P-2023-013,EMP-11,2023-11-18,Calculation,Energy Modeling,3.81
16415,P-2023-013,EMP-03,2023-12-14,Calculation,Structural Analysis (Beam/Column Sizing),1.85
16416,P-2023-013,EMP-08,2023-12-11,Calculation,Energy Modeling,2.71
16417,P-2023-013,EMP-05,2023-12-26,Calculation,Structural Analysis (Beam/Column Sizing),3.12
16418,P-2023-013,EMP-04,2023-11-25,Calculation,Load Calculations (Wind/Seismic),0.74
16419,P-2023-013,EMP-01,2024-01-06,Calculation,Permit Fee Calculation,1.34
16420,P-2023-013,EMP-10,2023-12-22,Calculation,Structural Analysis (Beam/Column Sizing),3.48
16421,P-2023-013,EMP-05,2024-01-02,Calculation,Energy Modeling,3.11
16422,P-2023-013,EMP-10,2023-11-18,Calculation,Load Calculations (Wind/Seismic),1.62
16423,P-2023-013,EMP-01,2024-01-03,Calculation,Structural Analysis (Beam/Column Sizing),2.44
16424,P-2023-013,EMP-04,2024-01-07,Calculation,Permit Fee Calculation,1.17
16425,P-2023-013,EMP-09,2023-12-16,Calculation,Load Calculations (Wind/Seismic),2.16
16426,P-2023-013,EMP-09,2024-01-02,Calculation,Structural Analysis (Beam/Column Sizing),0.49
16427,P-2023-013,EMP-02,2023-12-22,Calculation,Cost Estimation Review,1.15
16428,P-2023-013,EMP-01,2023-11-14,Calculation,Energy Modeling,2.7
16429,P-2023-013,EMP-08,2023-12-30,Calculation,Energy Modeling,1.48
16430,P-2023-013,EMP-07,2023-12-25,Calculation,Load Calculations (Wind/Seismic),4.37
16431,P-2023-013,EMP-02,2023-12-31,Calculation,Cost Estimation Review,2.26
16432,P-2023-013,EMP-04,2023-12-09,Calculation,Permit Fee Calculation,1.85
16433,P-2023-013,EMP-03,2023-12-20,Calculation,Energy Modeling,2.46
16434,P-2023-013,EMP-08,2023-12-21,Calculation,Energy Modeling,1.54
16435,P-2023-013,EMP-01,2023-11-16,Calculation,Permit Fee Calculation,1.63
16436,P-2023-013,EMP-08,2023-12-19,Drafting,3D Model Adjustments,2.9
16437,P-2023-013,EMP-04,2023-12-17,Drafting,Section Drawings,2.1
16438,P-2023-013,EMP-10,2023-12-26,Drafting,Foundation Plan Updates,1.86
16439,P-2023-013,EMP-07,2023-11-20,Drafting,Section Drawings,3.38
16440,P-2023-013,EMP-04,2023-11-27,Drafting,Markup Cleanup,2.38
16441,P-2023-013,EMP-08,2023-12-30,Drafting,Section Drawings,1.84
16442,P-2023-013,EMP-07,2023-11-30,Drafting,Foundation Plan Updates,4.41
16443,P-2023-013,EMP-06,2023-11-15,Drafting,Detail Sheet Generation,0.25
16444,P-2023-013,EMP-03,2023-12-12,Drafting,Section Drawings,1.99
16445,P-2023-013,EMP-06,2023-11-30,Drafting,3D Model Adjustments,4.13
16446,P-2023-013,EMP-09,2023-11-14,Drafting,3D Model Adjustments,2.24
16447,P-2023-013,EMP-01,2023-12-06,Drafting,Foundation Plan Updates,1.5
16448,P-2023-013,EMP-01,2024-01-03,Drafting,Section Drawings,1.94
16449,P-2023-013,EMP-11,2023-12-03,Drafting,Section Drawings,2.89
16450,P-2023-013,EMP-10,2024-01-03,Drafting,Markup Cleanup,0.25
16451,P-2023-013,EMP-02,2023-12-01,Drafting,3D Model Adjustments,0.71
16452,P-2023-013,EMP-08,2023-12-27,Drafting,Foundation Plan Updates,4.4
16453,P-2023-013,EMP-01,2023-12-11,Drafting,Foundation Plan Updates,1.95
16454,P-2023-013,EMP-02,2023-11-17,Drafting,Section Drawings,1.33
16455,P-2023-013,EMP-03,2023-12-08,Drafting,Section Drawings,3.46
16456,P-2023-013,EMP-02,2023-12-23,Drafting,Section Drawings,3.01
16457,P-2023-013,EMP-06,2023-12-18,Drafting,3D Model Adjustments,3.96
16458,P-2023-013,EMP-10,2023-12-23,Drafting,Markup Cleanup,1.57
16459,P-2023-013,EMP-10,2023-11-28,Drafting,Markup Cleanup,0.57
16460,P-2023-013,EMP-01,2023-11-21,Drafting,Detail Sheet Generation,1.73
16461,P-2023-013,EMP-10,2023-11-24,Drafting,Foundation Plan Updates,2.93
16462,P-2023-013,EMP-11,2023-11-23,Drafting,Section Drawings,4.17
16463,P-2023-013,EMP-04,2024-01-02,Drafting,Section Drawings,0.59
16464,P-2023-013,EMP-03,2024-01-05,Drafting,Foundation Plan Updates,2.38
16465,P-2023-013,EMP-01,2023-12-01,Drafting,Foundation Plan Updates,2.16
16466,P-2023-013,EMP-01,2023-11-27,Drafting,Detail Sheet Generation,2.29
16467,P-2023-013,EMP-01,2023-12-03,Drafting,Section Drawings,2.39
16468,P-2023-013,EMP-02,2023-11-18,Drafting,3D Model Adjustments,1.64
16469,P-2023-013,EMP-07,2023-11-14,Drafting,3D Model Adjustments,4.46
16470,P-2023-013,EMP-05,2023-11-18,Drafting,Foundation Plan Updates,3.12
16471,P-2023-013,EMP-10,2023-12-02,Drafting,3D Model Adjustments,4.66
16472,P-2023-013,EMP-01,2024-01-01,Drafting,Section Drawings,2.88
16473,P-2023-013,EMP-04,2023-11-19,Drafting,Foundation Plan Updates,2.12
16474,P-2023-013,EMP-04,2023-12-18,Drafting,Section Drawings,2.21
16475,P-2023-013,EMP-01,2023-12-27,Drafting,Foundation Plan Updates,2.36
16476,P-2023-013,EMP-02,2023-11-20,Drafting,Markup Cleanup,1.69
16477,P-2023-013,EMP-03,2024-01-04,Drafting,Detail Sheet Generation,3.62
16478,P-2023-013,EMP-08,2023-12-07,Drafting,Detail Sheet Generation,3.17
16479,P-2023-013,EMP-10,2024-01-02,Drafting,Section Drawings,1.37
16480,P-2023-013,EMP-01,2023-12-29,Drafting,Detail Sheet Generation,3.36
16481,P-2023-013,EMP-07,2023-12-11,Drafting,Markup Cleanup,2.97
16482,P-2023-013,EMP-09,2024-01-04,Drafting,3D Model Adjustments,2.46
16483,P-2023-013,EMP-09,2023-11-26,Drafting,3D Model Adjustments,2.88
16484,P-2023-013,EMP-08,2023-11-14,Drafting,3D Model Adjustments,1.36
16485,P-2023-013,EMP-06,2023-12-01,Drafting,Detail Sheet Generation,2.28
16486,P-2023-013,EMP-03,2023-12-11,Drafting,Section Drawings,2.54
16487,P-2023-013,EMP-11,2023-12-18,Drafting,Markup Cleanup,2.59
16488,P-2023-013,EMP-04,2023-12-26,Drafting,3D Model Adjustments,4.42
16489,P-2023-013,EMP-07,2023-12-24,Drafting,Foundation Plan Updates,4.14
16490,P-2023-013,EMP-01,2023-11-21,Drafting,Markup Cleanup,3.45
16491,P-2023-013,EMP-04,2023-12-12,Drafting,Foundation Plan Updates,1.96
16492,P-2023-013,EMP-06,2024-01-06,Drafting,Markup Cleanup,2.44
16493,P-2023-013,EMP-06,2023-12-29,Drafting,Section Drawings,0.91
16494,P-2023-013,EMP-09,2023-12-22,Drafting,Markup Cleanup,2.62
16495,P-2023-013,EMP-06,2023-12-22,Drafting,Detail Sheet Generation,1.52
16496,P-2023-013,EMP-10,2024-01-02,Drafting,3D Model Adjustments,3.34
16497,P-2023-013,EMP-04,2023-11-26,Drafting,Section Drawings,3.2
16498,P-2023-013,EMP-08,2023-11-27,Drafting,Detail Sheet Generation,1.52
16499,P-2023-013,EMP-06,2023-11-21,Drafting,3D Model Adjustments,2.69
16500,P-2023-013,EMP-08,2023-12-15,Drafting,Detail Sheet Generation,1.55
16501,P-2023-013,EMP-11,2023-11-17,Drafting,Section Drawings,2.98
16502,P-2023-013,EMP-10,2024-01-06,Drafting,Detail Sheet Generation,2.04
16503,P-2023-013,EMP-02,2023-12-29,Drafting,Section Drawings,2.3
16504,P-2023-013,EMP-10,2024-01-09,Drafting,Detail Sheet Generation,1.9
16505,P-2023-013,EMP-09,2023-12-14,Drafting,Foundation Plan Updates,1.57
16506,P-2023-013,EMP-04,2024-01-08,Drafting,Foundation Plan Updates,2.13
16507,P-2023-013,EMP-01,2023-11-25,Drafting,3D Model Adjustments,1.99
16508,P-2023-013,EMP-11,2023-11-27,Drafting,Markup Cleanup,3.06
16509,P-2023-013,EMP-10,2023-12-01,Drafting,Markup Cleanup,1.74
16510,P-2023-013,EMP-10,2023-12-31,Drafting,Foundation Plan Updates,2.87
16511,P-2023-013,EMP-06,2023-12-18,Drafting,3D Model Adjustments,1.14
16512,P-2023-013,EMP-05,2023-12-25,Drafting,Markup Cleanup,2.43
16513,P-2023-013,EMP-06,2024-01-06,Drafting,Foundation Plan Updates,2.63
16514,P-2023-013,EMP-03,2023-12-19,Drafting,Section Drawings,1.69
16515,P-2023-013,EMP-06,2023-12-20,Drafting,3D Model Adjustments,2.52
16516,P-2023-013,EMP-06,2023-12-01,Drafting,Markup Cleanup,0.38
16517,P-2023-013,EMP-02,2023-11-26,Drafting,Detail Sheet Generation,3.0
16518,P-2023-013,EMP-07,2023-11-22,Drafting,3D Model Adjustments,2.11
16519,P-2023-013,EMP-07,2023-12-18,Drafting,Foundation Plan Updates,3.3
16520,P-2023-013,EMP-01,2023-12-16,Drafting,Section Drawings,3.28
16521,P-2023-013,EMP-07,2023-12-30,Drafting,Section Drawings,2.86
16522,P-2023-013,EMP-01,2024-01-06,Drafting,3D Model Adjustments,3.4
16523,P-2023-013,EMP-07,2023-12-24,Drafting,3D Model Adjustments,3.71
16524,P-2023-013,EMP-01,2023-12-24,Meeting,Permitting Authority Review,1.52
16525,P-2023-013,EMP-04,2023-12-11,Meeting,Client Design Review,0.5
16526,P-2023-013,EMP-06,2023-12-30,Meeting,Permitting Authority Review,3.33
16527,P-2023-013,EMP-10,2023-12-06,Meeting,Internal Team Sync,1.47
16528,P-2023-013,EMP-05,2023-12-06,Meeting,Subcontractor Coordination,3.71
16529,P-2023-013,EMP-10,2023-12-10,Meeting,BIM Clash Detection Session,3.46
16530,P-2023-013,EMP-11,2023-12-10,Meeting,Subcontractor Coordination,3.33
16531,P-2023-013,EMP-05,2023-12-30,Meeting,BIM Clash Detection Session,2.53
16532,P-2023-013,EMP-10,2023-12-04,Meeting,Permitting Authority Review,1.7
16533,P-2023-013,EMP-01,2023-12-24,Meeting,BIM Clash Detection Session,2.88
16534,P-2023-013,EMP-08,2023-11-15,Meeting,Permitting Authority Review,2.04
16535,P-2023-013,EMP-11,2023-12-16,Meeting,Subcontractor Coordination,0.93
16536,P-2023-013,EMP-02,2024-01-04,Meeting,BIM Clash Detection Session,2.29
16537,P-2023-013,EMP-08,2023-12-08,Meeting,BIM Clash Detection Session,2.4
16538,P-2023-013,EMP-01,2023-11-29,Meeting,Client Design Review,3.56
16539,P-2023-013,EMP-01,2023-11-26,Meeting,Permitting Authority Review,2.66
16540,P-2023-013,EMP-04,2023-12-22,Meeting,Internal Team Sync,2.01
16541,P-2023-013,EMP-06,2023-12-05,Meeting,Permitting Authority Review,2.95
16542,P-2023-013,EMP-09,2024-01-05,Meeting,Client Design Review,2.81
16543,P-2023-013,EMP-09,2023-12-02,Meeting,Internal Team Sync,2.73
16544,P-2023-013,EMP-06,2023-11-29,Meeting,Subcontractor Coordination,5.39
16545,P-2023-013,EMP-07,2023-11-29,Meeting,BIM Clash Detection Session,2.95
16546,P-2023-013,EMP-03,2023-12-16,Meeting,Permitting Authority Review,2.45
16547,P-2023-013,EMP-07,2023-11-21,Meeting,BIM Clash Detection Session,2.37
16548,P-2023-013,EMP-10,2023-12-21,Meeting,Internal Team Sync,2.84
16549,P-2023-013,EMP-03,2023-11-19,Meeting,Subcontractor Coordination,3.49
16550,P-2023-013,EMP-11,2023-11-27,Meeting,Internal Team Sync,3.27
16551,P-2023-013,EMP-09,2023-12-31,Meeting,Internal Team Sync,2.84
16552,P-2023-013,EMP-09,2023-11-19,Meeting,Permitting Authority Review,3.42
16553,P-2023-013,EMP-05,2023-11-14,Meeting,BIM Clash Detection Session,1.62
16554,P-2023-013,EMP-10,2024-01-04,Meeting,Permitting Authority Review,1.35
16555,P-2023-013,EMP-05,2023-12-22,Meeting,Permitting Authority Review,2.12
16556,P-2023-013,EMP-08,2024-01-04,Meeting,Subcontractor Coordination,3.51
16557,P-2023-013,EMP-08,2023-12-08,Meeting,Client Design Review,1.52
16558,P-2023-013,EMP-01,2023-12-25,Meeting,Permitting Authority Review,2.1
16559,P-2023-013,EMP-02,2023-11-27,Meeting,Client Design Review,4.08
16560,P-2023-013,EMP-07,2024-01-05,Meeting,Internal Team Sync,3.75
16561,P-2023-013,EMP-02,2023-11-20,Meeting,Internal Team Sync,1.65
16562,P-2023-013,EMP-10,2023-12-24,Meeting,Client Design Review,4.31
16563,P-2023-013,EMP-01,2023-12-26,Meeting,Subcontractor Coordination,0.25
16564,P-2023-013,EMP-10,2023-11-18,Meeting,Client Design Review,1.9
16565,P-2023-013,EMP-02,2024-01-03,Meeting,Subcontractor Coordination,2.5
16566,P-2023-013,EMP-09,2023-11-30,Meeting,Permitting Authority Review,3.48
16567,P-2023-013,EMP-04,2023-12-17,Meeting,Internal Team Sync,3.58
16568,P-2023-013,EMP-07,2024-01-02,Site Visit,Progress Inspection,2.32
16569,P-2023-013,EMP-11,2024-01-09,Site Visit,Quality Check (QA/QC),1.64
16570,P-2023-013,EMP-08,2024-01-05,Site Visit,Progress Inspection,2.66
16571,P-2023-013,EMP-03,2024-01-09,Site Visit,Progress Inspection,1.24
16572,P-2023-013,EMP-01,2023-11-21,Site Visit,RFI Clarification,1.52
16573,P-2023-013,EMP-03,2023-11-30,Site Visit,Existing Conditions Survey,3.28
16574,P-2023-013,EMP-04,2023-12-25,Site Visit,RFI Clarification,4.14
16575,P-2023-013,EMP-07,2023-12-11,Site Visit,Quality Check (QA/QC),3.81
16576,P-2023-013,EMP-09,2023-11-29,Site Visit,Quality Check (QA/QC),1.42
16577,P-2023-013,EMP-06,2023-12-06,Site Visit,Punch List Generation,2.01
16578,P-2023-013,EMP-07,2024-01-09,Site Visit,Punch List Generation,3.32
16579,P-2023-013,EMP-06,2023-12-16,Site Visit,RFI Clarification,4.84
16580,P-2023-013,EMP-01,2023-11-30,Site Visit,Quality Check (QA/QC),3.77
16581,P-2023-013,EMP-08,2023-12-10,Site Visit,Punch List Generation,3.26
16582,P-2023-013,EMP-09,2023-12-19,Site Visit,Progress Inspection,3.09
16583,P-2023-013,EMP-06,2023-12-09,Site Visit,Punch List Generation,1.42
16584,P-2023-013,EMP-05,2023-11-24,Site Visit,Punch List Generation,1.78
16585,P-2023-013,EMP-11,2023-11-26,Site Visit,Punch List Generation,2.36
16586,P-2023-013,EMP-08,2023-11-30,Site Visit,RFI Clarification,3.87
16587,P-2023-013,EMP-04,2023-12-02,Site Visit,Punch List Generation,3.54
16588,P-2023-013,EMP-09,2023-11-15,Site Visit,RFI Clarification,2.83
16589,P-2023-013,EMP-02,2023-12-01,Site Visit,Punch List Generation,2.09
16590,P-2023-013,EMP-03,2023-11-19,Site Visit,Quality Check (QA/QC),3.33
16591,P-2023-013,EMP-06,2023-12-15,Site Visit,Existing Conditions Survey,3.3
16592,P-2023-013,EMP-03,2023-12-15,Site Visit,Quality Check (QA/QC),1.35
16593,P-2023-013,EMP-06,2023-12-04,Site Visit,Quality Check (QA/QC),2.53
16594,P-2023-013,EMP-01,2023-12-21,Site Visit,Progress Inspection,3.05
16595,P-2023-013,EMP-09,2023-12-01,Site Visit,Progress Inspection,2.56
16596,P-2023-013,EMP-08,2023-11-30,Site Visit,Punch List Generation,3.13
16597,P-2023-013,EMP-10,2023-11-22,Site Visit,Quality Check (QA/QC),1.82
16598,P-2022-012,EMP-03,2022-07-19,Design,MEP System Planning,2.4
16599,P-2022-012,EMP-06,2022-09-26,Design,Architectural Layout,1.56
16600,P-2022-012,EMP-11,2022-07-20,Design,MEP System Planning,1.9
16601,P-2022-012,EMP-03,2022-09-12,Design,MEP System Planning,2.67
16602,P-2022-012,EMP-03,2022-08-08,Design,Material Specification Review,1.7
16603,P-2022-012,EMP-08,2022-06-27,Design,Facade/Exterior Detailing,0.79
16604,P-2022-012,EMP-10,2022-10-03,Design,Architectural Layout,3.05
16605,P-2022-012,EMP-05,2022-08-29,Design,MEP System Planning,1.93
16606,P-2022-012,EMP-01,2022-09-11,Design,MEP System Planning,2.26
16607,P-2022-012,EMP-10,2022-07-17,Design,Architectural Layout,4.43
16608,P-2022-012,EMP-05,2022-10-04,Design,Facade/Exterior Detailing,2.75
16609,P-2022-012,EMP-04,2022-09-06,Design,Architectural Layout,1.49
16610,P-2022-012,EMP-08,2022-07-22,Design,Structural Concept,4.46
16611,P-2022-012,EMP-08,2022-08-29,Design,Facade/Exterior Detailing,1.37
16612,P-2022-012,EMP-04,2022-10-22,Design,Architectural Layout,3.41
16613,P-2022-012,EMP-01,2022-07-12,Design,Facade/Exterior Detailing,1.22
16614,P-2022-012,EMP-11,2022-07-14,Design,Architectural Layout,1.23
16615,P-2022-012,EMP-10,2022-09-28,Design,Architectural Layout,3.02
16616,P-2022-012,EMP-09,2022-09-23,Design,Architectural Layout,2.49
16617,P-2022-012,EMP-09,2022-08-01,Design,Facade/Exterior Detailing,1.25
16618,P-2022-012,EMP-03,2022-07-26,Design,Facade/Exterior Detailing,1.95
16619,P-2022-012,EMP-07,2022-10-09,Design,Facade/Exterior Detailing,1.04
16620,P-2022-012,EMP-04,2022-07-07,Design,Facade/Exterior Detailing,0.25
16621,P-2022-012,EMP-07,2022-07-29,Design,Structural Concept,1.62
16622,P-2022-012,EMP-09,2022-08-16,Design,Structural Concept,2.91
16623,P-2022-012,EMP-01,2022-10-05,Design,Structural Concept,2.63
16624,P-2022-012,EMP-02,2022-07-30,Design,Material Specification Review,3.86
16625,P-2022-012,EMP-05,2022-09-26,Design,Material Specification Review,4.91
16626,P-2022-012,EMP-08,2022-08-25,Design,Structural Concept,4.27
16627,P-2022-012,EMP-04,2022-08-26,Design,MEP System Planning,1.28
16628,P-2022-012,EMP-02,2022-08-08,Design,MEP System Planning,3.42
16629,P-2022-012,EMP-05,2022-07-16,Design,Architectural Layout,3.25
16630,P-2022-012,EMP-08,2022-07-20,Design,Structural Concept,4.0
16631,P-2022-012,EMP-05,2022-09-06,Design,Architectural Layout,1.35
16632,P-2022-012,EMP-11,2022-06-30,Design,Facade/Exterior Detailing,1.21
16633,P-2022-012,EMP-02,2022-07-31,Design,Material Specification Review,0.48
16634,P-2022-012,EMP-01,2022-09-21,Design,Facade/Exterior Detailing,1.62
16635,P-2022-012,EMP-10,2022-08-09,Design,Structural Concept,2.82
16636,P-2022-012,EMP-01,2022-06-28,Design,Architectural Layout,3.03
16637,P-2022-012,EMP-08,2022-09-10,Calculation,Load Calculations (Wind/Seismic),3.07
16638,P-2022-012,EMP-05,2022-08-31,Calculation,Load Calculations (Wind/Seismic),0.61
16639,P-2022-012,EMP-08,2022-09-19,Calculation,Load Calculations (Wind/Seismic),2.72
16640,P-2022-012,EMP-07,2022-10-23,Calculation,Load Calculations (Wind/Seismic),4.72
16641,P-2022-012,EMP-07,2022-10-01,Calculation,Energy Modeling,5.07
16642,P-2022-012,EMP-05,2022-06-30,Calculation,Cost Estimation Review,2.08
16643,P-2022-012,EMP-02,2022-08-25,Calculation,Cost Estimation Review,2.44
16644,P-2022-012,EMP-04,2022-07-30,Calculation,Load Calculations (Wind/Seismic),3.82
16645,P-2022-012,EMP-04,2022-10-02,Calculation,Energy Modeling,3.65
16646,P-2022-012,EMP-08,2022-08-13,Calculation,Cost Estimation Review,3.23
16647,P-2022-012,EMP-06,2022-10-13,Calculation,Structural Analysis (Beam/Column Sizing),3.47
16648,P-2022-012,EMP-11,2022-07-13,Calculation,Permit Fee Calculation,0.95
16649,P-2022-012,EMP-09,2022-07-16,Calculation,Cost Estimation Review,4.76
16650,P-2022-012,EMP-05,2022-07-19,Calculation,Structural Analysis (Beam/Column Sizing),2.55
16651,P-2022-012,EMP-09,2022-09-11,Calculation,Permit Fee Calculation,2.53
16652,P-2022-012,EMP-08,2022-08-28,Calculation,Load Calculations (Wind/Seismic),4.41
16653,P-2022-012,EMP-01,2022-10-05,Calculation,Energy Modeling,4.13
16654,P-2022-012,EMP-04,2022-08-31,Calculation,Load Calculations (Wind/Seismic),4.24
16655,P-2022-012,EMP-02,2022-08-22,Calculation,Structural Analysis (Beam/Column Sizing),3.81
16656,P-2022-012,EMP-04,2022-08-02,Calculation,Load Calculations (Wind/Seismic),4.18
16657,P-2022-012,EMP-01,2022-08-19,Calculation,Structural Analysis (Beam/Column Sizing),2.07
