log_id;project_id;employee_id;date_logged;task_category;subtask_description;hours_worked
27049;P-2022-058;EMP-6;21/05/2023;Meeting;Quality Check (QA/QC);0.5
27050;P-2022-058;EMP-6;22/01/2023;Drafting;Punch List Generation;1.61
27051;P-2022-058;EMP-6;10/06/2023;Calculation;RFI Clarification;1.18
27052;P-2022-058;EMP-11;24/10/2022;Drafting;Punch List Generation;0.28
27053;P-2022-058;EMP-5;17/01/2023;Design;Progress Inspection;0.42
27054;P-2022-058;EMP-3;17/12/2022;Design;Progress Inspection;0.99
27055;P-2022-058;EMP-6;20/12/2022;Design;Existing Conditions Survey;0.5
27056;P-2022-058;EMP-2;27/01/2023;Calculation;RFI Clarification;2.5
27057;P-2022-058;EMP-6;14/06/2023;Calculation;RFI Clarification;0.87
27058;P-2022-058;EMP-9;30/05/2023;Calculation;Progress Inspection;2.38
27059;P-2022-058;EMP-9;28/12/2022;Meeting;Quality Check (QA/QC);2.31
27060;P-2022-058;EMP-11;28/06/2023;Design;Quality Check (QA/QC);0.5
27061;P-2022-058;EMP-5;01/11/2022;Drafting;RFI Clarification;2.59
27062;P-2022-058;EMP-3;28/02/2023;Design;Progress Inspection;1.94
27063;P-2022-058;EMP-2;10/05/2023;Design;RFI Clarification;0.83
27064;P-2022-058;EMP-10;02/02/2023;Drafting;Existing Conditions Survey;0.5
27065;P-2022-058;EMP-5;03/02/2023;Design;Progress Inspection;2.63
27066;P-2022-058;EMP-10;31/05/2023;Site Visit;Punch List Generation;0.48
27067;P-2022-058;EMP-5;20/12/2022;Calculation;RFI Clarification;0.46
27068;P-2022-058;EMP-8;19/06/2023;Design;Quality Check (QA/QC);2.69
27069;P-2022-058;EMP-8;10/03/2023;Drafting;Punch List Generation;0.82
27070;P-2022-058;EMP-3;26/03/2023;Site Visit;Existing Conditions Survey;1.26
27071;P-2022-058;EMP-6;17/10/2022;Meeting;Quality Check (QA/QC);0.37
27072;P-2022-058;EMP-8;27/09/2022;Site Visit;Progress Inspection;0.96
27073;P-2022-058;EMP-5;15/03/2023;Calculation;Existing Conditions Survey;1.07
27074;P-2022-058;EMP-11;26/02/2023;Calculation;Punch List Generation;3.09
27075;P-2022-058;EMP-4;27/02/2023;Design;Existing Conditions Survey;2.52
27076;P-2022-058;EMP-4;28/03/2023;Meeting;RFI Clarification;0.5
27077;P-2022-058;EMP-2;30/11/2022;Meeting;RFI Clarification;0.33
27078;P-2022-058;EMP-7;22/11/2022;Calculation;MEP System Planning;1.4
27079;P-2022-058;EMP-5;09/11/2022;Drafting;MEP System Planning;0.54
27080;P-2022-058;EMP-8;21/06/2023;Drafting;Material Specification Review;2.5
27081;P-2022-058;EMP-4;06/08/2023;Site Visit;Architectural Layout;0.37
27082;P-2022-058;EMP-9;26/10/2022;Calculation;Structural Concept;2.48
27083;P-2022-058;EMP-2;04/11/2022;Meeting;Material Specification Review;0.5
27084;P-2022-058;EMP-9;03/08/2023;Design;MEP System Planning;2.09
27085;P-2022-058;EMP-3;19/04/2023;Calculation;MEP System Planning;2.33
27086;P-2022-058;EMP-5;26/03/2023;Site Visit;Architectural Layout;2.72
27087;P-2022-058;EMP-10;27/07/2023;Site Visit;Material Specification Review;1.17
27088;P-2022-058;EMP-9;03/12/2022;Meeting;Structural Concept;1.51
27089;P-2022-058;EMP-2;12/02/2023;Meeting;MEP System Planning;0.5
27090;P-2022-058;EMP-7;16/03/2023;Site Visit;Architectural Layout;0.5
27091;P-2022-058;EMP-10;26/05/2023;Drafting;MEP System Planning;0.5
27092;P-2022-058;EMP-8;28/12/2022;Calculation;Architectural Layout;0.5
27093;P-2022-058;EMP-1;03/10/2022;Design;Facade/Exterior Detailing;1.79
27094;P-2022-058;EMP-7;22/11/2022;Site Visit;Material Specification Review;1.0
27095;P-2022-058;EMP-8;13/04/2023;Design;Material Specification Review;0.5
27096;P-2022-058;EMP-1;27/11/2022;Meeting;Architectural Layout;1.98
27097;P-2022-058;EMP-2;16/06/2023;Meeting;Material Specification Review;0.5
27098;P-2022-058;EMP-5;26/06/2023;Drafting;Material Specification Review;0.5
27099;P-2022-058;EMP-10;18/07/2023;Calculation;MEP System Planning;0.5
27100;P-2022-058;EMP-5;20/02/2023;Meeting;Material Specification Review;1.81
27101;P-2022-058;EMP-1;23/02/2023;Drafting;Facade/Exterior Detailing;3.76
27102;P-2022-058;EMP-11;03/08/2023;Calculation;Material Specification Review;2.9
27103;P-2022-058;EMP-1;16/02/2023;Design;Structural Concept;0.5
27104;P-2022-058;EMP-1;03/07/2023;Site Visit;Architectural Layout;0.5
27105;P-2022-058;EMP-3;09/02/2023;Site Visit;MEP System Planning;0.72
27106;P-2022-058;EMP-4;21/10/2022;Design;Facade/Exterior Detailing;1.33
27107;P-2022-058;EMP-3;29/10/2022;Design;MEP System Planning;1.53
27108;P-2022-058;EMP-2;18/12/2022;Site Visit;Material Specification Review;1.19
27109;P-2022-058;EMP-6;30/07/2023;Calculation;MEP System Planning;1.47
27110;P-2022-058;EMP-10;02/10/2022;Meeting;Architectural Layout;1.0
27111;P-2022-058;EMP-8;05/08/2023;Site Visit;Structural Concept;0.41
27112;P-2022-058;EMP-1;22/11/2022;Design;Structural Concept;1.29
27113;P-2022-058;EMP-8;16/11/2022;Site Visit;Material Specification Review;1.01
27114;P-2022-058;EMP-6;24/06/2023;Design;Structural Concept;1.25
27115;P-2022-058;EMP-9;18/02/2023;Site Visit;Architectural Layout;1.45
27116;P-2022-058;EMP-2;06/01/2023;Calculation;Facade/Exterior Detailing;0.73
27117;P-2022-058;EMP-3;27/01/2023;Meeting;Architectural Layout;1.47
27118;P-2022-058;EMP-7;05/02/2023;Calculation;Facade/Exterior Detailing;0.59
27119;P-2022-058;EMP-6;19/12/2022;Design;Material Specification Review;0.35
27120;P-2022-058;EMP-11;07/12/2022;Calculation;Facade/Exterior Detailing;2.2
27121;P-2022-058;EMP-4;01/03/2023;Drafting;Facade/Exterior Detailing;0.5
27122;P-2022-058;EMP-5;04/02/2023;Site Visit;Facade/Exterior Detailing;1.08
27123;P-2022-058;EMP-5;26/04/2023;Site Visit;Structural Concept;2.53
27124;P-2022-058;EMP-4;12/10/2022;Drafting;Architectural Layout;1.65
27125;P-2022-058;EMP-6;11/05/2023;Meeting;Architectural Layout;0.5
27126;P-2022-058;EMP-6;20/02/2023;Calculation;MEP System Planning;3.17
27127;P-2022-058;EMP-6;30/12/2022;Design;Architectural Layout;0.79
27128;P-2022-058;EMP-11;06/04/2023;Meeting;Facade/Exterior Detailing;2.51
27129;P-2022-058;EMP-4;17/03/2023;Calculation;Material Specification Review;3.75
27130;P-2022-058;EMP-8;16/06/2023;Drafting;Material Specification Review;0.5
27131;P-2022-058;EMP-5;09/06/2023;Site Visit;Architectural Layout;2.83
27132;P-2022-058;EMP-1;18/07/2023;Drafting;Material Specification Review;2.14
27133;P-2022-058;EMP-8;09/02/2023;Design;Facade/Exterior Detailing;1.45
27134;P-2022-058;EMP-1;18/07/2023;Calculation;Architectural Layout;0.5
27135;P-2022-058;EMP-9;11/03/2023;Calculation;MEP System Planning;1.97
27136;P-2022-058;EMP-5;16/05/2023;Calculation;Structural Concept;0.5
27137;P-2022-058;EMP-7;12/06/2023;Design;Architectural Layout;1.28
27138;P-2022-058;EMP-2;16/04/2023;Meeting;Facade/Exterior Detailing;1.29
27139;P-2022-058;EMP-9;31/03/2023;Site Visit;Structural Concept;0.5
27140;P-2022-058;EMP-7;04/12/2022;Site Visit;Facade/Exterior Detailing;0.33
27141;P-2022-058;EMP-9;24/07/2023;Calculation;Material Specification Review;0.52
27142;P-2022-058;EMP-4;19/04/2023;Design;Architectural Layout;0.5
27143;P-2022-058;EMP-6;16/11/2022;Site Visit;Architectural Layout;1.51
27144;P-2022-058;EMP-11;07/04/2023;Calculation;Structural Concept;2.02
27145;P-2022-058;EMP-9;26/09/2022;Drafting;Facade/Exterior Detailing;0.26
27146;P-2022-058;EMP-3;17/07/2023;Meeting;Structural Concept;1.23
27147;P-2022-058;EMP-7;18/04/2023;Meeting;Material Specification Review;2.1
27148;P-2022-058;EMP-2;13/04/2023;Drafting;Structural Concept;1.04
27149;P-2022-058;EMP-8;02/02/2023;Drafting;MEP System Planning;0.46
27150;P-2022-058;EMP-8;18/03/2023;Design;Facade/Exterior Detailing;1.51
27151;P-2022-058;EMP-4;18/05/2023;Drafting;Architectural Layout;1.0
27152;P-2022-058;EMP-4;26/01/2023;Design;Structural Concept;3.22
27153;P-2022-058;EMP-8;03/03/2023;Meeting;Structural Concept;1.96
27154;P-2022-058;EMP-5;10/06/2023;Site Visit;Facade/Exterior Detailing;0.81
27155;P-2022-058;EMP-1;21/07/2023;Site Visit;Facade/Exterior Detailing;0.5
27156;P-2022-058;EMP-5;19/10/2022;Design;Facade/Exterior Detailing;3.1
27157;P-2022-058;EMP-4;08/04/2023;Site Visit;Architectural Layout;1.42
27158;P-2022-058;EMP-8;06/07/2023;Meeting;MEP System Planning;1.78
27159;P-2022-058;EMP-4;28/10/2022;Drafting;Facade/Exterior Detailing;1.15
27160;P-2022-058;EMP-2;18/04/2023;Site Visit;Energy Modeling;0.5
27161;P-2022-058;EMP-7;26/11/2022;Design;Structural Analysis (Beam/Column Sizing);0.67
27162;P-2022-058;EMP-10;08/12/2022;Drafting;Energy Modeling;0.32
27163;P-2022-058;EMP-5;17/01/2023;Meeting;Energy Modeling;1.01
27164;P-2022-058;EMP-6;11/07/2023;Calculation;Cost Estimation Review;2.86
27165;P-2022-058;EMP-3;12/12/2022;Design;Cost Estimation Review;3.11
27166;P-2022-058;EMP-2;03/08/2023;Drafting;Cost Estimation Review;2.53
27167;P-2022-058;EMP-10;13/10/2022;Design;Permit Fee Calculation;2.25
27168;P-2022-058;EMP-6;04/02/2023;Site Visit;Cost Estimation Review;1.82
27169;P-2022-058;EMP-8;27/01/2023;Meeting;Permit Fee Calculation;2.66
27170;P-2022-058;EMP-5;06/04/2023;Drafting;Energy Modeling;0.68
27171;P-2022-058;EMP-10;20/06/2023;Meeting;Cost Estimation Review;1.72
27172;P-2022-058;EMP-2;04/01/2023;Site Visit;Permit Fee Calculation;0.99
27173;P-2022-058;EMP-2;05/05/2023;Calculation;Cost Estimation Review;1.1
27174;P-2022-058;EMP-9;04/05/2023;Site Visit;Permit Fee Calculation;0.84
27175;P-2022-058;EMP-3;13/06/2023;Site Visit;Energy Modeling;2.66
27176;P-2022-058;EMP-9;01/08/2023;Drafting;Permit Fee Calculation;0.5
27177;P-2022-058;EMP-9;26/07/2023;Calculation;Load Calculations (Wind/Seismic);0.86
27178;P-2022-058;EMP-9;25/07/2023;Drafting;Permit Fee Calculation;1.05
27179;P-2022-058;EMP-4;13/11/2022;Design;Load Calculations (Wind/Seismic);0.72
27180;P-2022-058;EMP-3;12/05/2023;Design;Structural Analysis (Beam/Column Sizing);2.44
27181;P-2022-058;EMP-4;18/06/2023;Drafting;Structural Analysis (Beam/Column Sizing);0.5
27182;P-2022-058;EMP-10;17/07/2023;Meeting;Structural Analysis (Beam/Column Sizing);1.15
27183;P-2022-058;EMP-3;11/05/2023;Drafting;Cost Estimation Review;1.27
27184;P-2022-058;EMP-2;03/05/2023;Design;Load Calculations (Wind/Seismic);1.46
27185;P-2022-058;EMP-11;05/06/2023;Design;Permit Fee Calculation;1.67
27186;P-2022-058;EMP-8;25/06/2023;Meeting;Structural Analysis (Beam/Column Sizing);1.43
27187;P-2022-058;EMP-11;27/09/2022;Drafting;Load Calculations (Wind/Seismic);0.56
27188;P-2022-058;EMP-8;22/07/2023;Meeting;Structural Analysis (Beam/Column Sizing);1.34
27189;P-2022-058;EMP-4;20/01/2023;Site Visit;Structural Analysis (Beam/Column Sizing);1.47
27190;P-2022-058;EMP-5;09/05/2023;Site Visit;Energy Modeling;0.72
27191;P-2022-058;EMP-6;27/09/2022;Site Visit;Energy Modeling;1.03
27192;P-2022-058;EMP-5;29/11/2022;Calculation;Structural Analysis (Beam/Column Sizing);0.98
27193;P-2022-058;EMP-11;02/10/2022;Site Visit;Permit Fee Calculation;2.41
27194;P-2022-058;EMP-6;26/06/2023;Meeting;Cost Estimation Review;0.5
27195;P-2022-058;EMP-1;25/01/2023;Meeting;Permit Fee Calculation;3.04
27196;P-2022-058;EMP-5;12/03/2023;Design;Cost Estimation Review;2.57
27197;P-2022-058;EMP-2;02/02/2023;Meeting;Structural Analysis (Beam/Column Sizing);3.28
27198;P-2022-058;EMP-7;17/01/2023;Drafting;Permit Fee Calculation;1.48
27199;P-2022-058;EMP-2;02/01/2023;Site Visit;Permit Fee Calculation;0.78
27200;P-2022-058;EMP-9;15/02/2023;Design;Energy Modeling;1.02
27201;P-2022-058;EMP-9;17/10/2022;Meeting;Cost Estimation Review;0.5
27202;P-2022-058;EMP-1;15/03/2023;Design;Permit Fee Calculation;1.24
27203;P-2022-058;EMP-9;02/12/2022;Design;Cost Estimation Review;2.82
27204;P-2022-058;EMP-8;01/04/2023;Drafting;Permit Fee Calculation;2.29
27205;P-2022-058;EMP-7;03/01/2023;Design;Cost Estimation Review;0.57
27206;P-2022-058;EMP-5;18/10/2022;Site Visit;Load Calculations (Wind/Seismic);1.21
27207;P-2022-058;EMP-10;16/11/2022;Design;Permit Fee Calculation;0.5
27208;P-2022-058;EMP-11;14/01/2023;Meeting;Structural Analysis (Beam/Column Sizing);0.5
27209;P-2022-058;EMP-2;15/07/2023;Design;Energy Modeling;0.5
27210;P-2022-058;EMP-7;09/10/2022;Site Visit;Permit Fee Calculation;0.93
27211;P-2022-058;EMP-1;11/11/2022;Drafting;Energy Modeling;2.32
27212;P-2022-058;EMP-1;26/03/2023;Calculation;Permit Fee Calculation;1.41
27213;P-2022-058;EMP-10;13/02/2023;Calculation;Structural Analysis (Beam/Column Sizing);0.5
27214;P-2022-058;EMP-5;03/02/2023;Meeting;Energy Modeling;3.34
27215;P-2022-058;EMP-7;16/11/2022;Meeting;Permit Fee Calculation;2.86
27216;P-2022-058;EMP-3;19/04/2023;Design;Structural Analysis (Beam/Column Sizing);0.5
27217;P-2022-058;EMP-2;30/11/2022;Site Visit;Permit Fee Calculation;0.62
27218;P-2022-058;EMP-3;16/04/2023;Site Visit;Load Calculations (Wind/Seismic);0.61
27219;P-2022-058;EMP-1;18/12/2022;Drafting;Load Calculations (Wind/Seismic);1.52
27220;P-2022-058;EMP-9;15/06/2023;Meeting;Load Calculations (Wind/Seismic);2.57
27221;P-2022-058;EMP-8;05/04/2023;Drafting;Cost Estimation Review;1.33
27222;P-2022-058;EMP-10;26/03/2023;Site Visit;Energy Modeling;0.53
27223;P-2022-058;EMP-6;08/04/2023;Site Visit;Load Calculations (Wind/Seismic);0.5
27224;P-2022-058;EMP-9;09/06/2023;Meeting;Cost Estimation Review;0.37
27225;P-2022-058;EMP-7;24/06/2023;Calculation;Load Calculations (Wind/Seismic);0.5
27226;P-2022-058;EMP-8;04/12/2022;Site Visit;Permit Fee Calculation;1.88
27227;P-2022-058;EMP-1;19/04/2023;Site Visit;Permit Fee Calculation;2.57
27228;P-2022-058;EMP-8;10/03/2023;Site Visit;Load Calculations (Wind/Seismic);0.55
27229;P-2022-058;EMP-7;01/08/2023;Design;Load Calculations (Wind/Seismic);1.95
27230;P-2022-058;EMP-6;01/05/2023;Design;Permit Fee Calculation;0.77
27231;P-2022-058;EMP-5;19/06/2023;Design;Structural Analysis (Beam/Column Sizing);0.5
27232;P-2022-058;EMP-9;18/03/2023;Calculation;Load Calculations (Wind/Seismic);0.5
27233;P-2022-058;EMP-1;15/11/2022;Drafting;Permit Fee Calculation;0.5
27234;P-2022-058;EMP-3;14/03/2023;Site Visit;Permit Fee Calculation;3.89
27235;P-2022-058;EMP-5;28/06/2023;Design;Load Calculations (Wind/Seismic);0.62
27236;P-2022-058;EMP-5;02/07/2023;Site Visit;Cost Estimation Review;1.1
27237;P-2022-058;EMP-2;18/11/2022;Calculation;Energy Modeling;0.5
27238;P-2022-058;EMP-8;21/12/2022;Calculation;Cost Estimation Review;0.5
27239;P-2022-058;EMP-9;22/01/2023;Meeting;Structural Analysis (Beam/Column Sizing);0.85
27240;P-2022-058;EMP-8;03/05/2023;Drafting;Structural Analysis (Beam/Column Sizing);0.37
27241;P-2022-058;EMP-7;24/09/2022;Meeting;Energy Modeling;2.49
27242;P-2022-058;EMP-9;22/07/2023;Site Visit;Energy Modeling;0.5
27243;P-2022-058;EMP-4;09/05/2023;Drafting;Cost Estimation Review;0.5
27244;P-2022-058;EMP-5;10/03/2023;Calculation;Cost Estimation Review;0.5
27245;P-2022-058;EMP-6;03/11/2022;Site Visit;Structural Analysis (Beam/Column Sizing);0.52
27246;P-2022-058;EMP-6;16/12/2022;Site Visit;Structural Analysis (Beam/Column Sizing);2.53
27247;P-2022-058;EMP-7;20/11/2022;Calculation;Structural Analysis (Beam/Column Sizing);2.65
27248;P-2022-058;EMP-8;14/03/2023;Calculation;Structural Analysis (Beam/Column Sizing);0.5
27249;P-2022-058;EMP-5;15/11/2022;Site Visit;Load Calculations (Wind/Seismic);0.5
27250;P-2022-058;EMP-10;09/02/2023;Design;Energy Modeling;1.92
27251;P-2022-058;EMP-6;20/10/2022;Calculation;Energy Modeling;0.5
27252;P-2022-058;EMP-5;21/05/2023;Design;Permit Fee Calculation;0.5
27253;P-2022-058;EMP-8;28/10/2022;Meeting;Permit Fee Calculation;0.5
27254;P-2022-058;EMP-4;17/02/2023;Site Visit;Structural Analysis (Beam/Column Sizing);1.55
27255;P-2022-058;EMP-11;14/04/2023;Site Visit;Structural Analysis (Beam/Column Sizing);3.53
27256;P-2022-058;EMP-10;26/04/2023;Meeting;Cost Estimation Review;0.32
27257;P-2022-058;EMP-9;10/12/2022;Design;Energy Modeling;2.36
27258;P-2022-058;EMP-1;11/01/2023;Site Visit;Load Calculations (Wind/Seismic);1.06
27259;P-2022-058;EMP-9;16/01/2023;Site Visit;Cost Estimation Review;1.02
27260;P-2022-058;EMP-1;13/03/2023;Design;Energy Modeling;0.5
27261;P-2022-058;EMP-4;26/01/2023;Design;Permit Fee Calculation;0.5
27262;P-2022-058;EMP-8;07/05/2023;Calculation;Permit Fee Calculation;2.91
27263;P-2022-058;EMP-8;07/01/2023;Meeting;Cost Estimation Review;1.14
27264;P-2022-058;EMP-11;20/02/2023;Drafting;Load Calculations (Wind/Seismic);1.79
27265;P-2022-058;EMP-7;12/12/2022;Meeting;Structural Analysis (Beam/Column Sizing);1.21
27266;P-2022-058;EMP-8;22/06/2023;Site Visit;Permit Fee Calculation;0.5
27267;P-2022-058;EMP-9;30/03/2023;Design;Energy Modeling;2.51
27268;P-2022-058;EMP-5;24/09/2022;Design;Energy Modeling;0.5
27269;P-2022-058;EMP-9;07/12/2022;Drafting;Cost Estimation Review;2.63
27270;P-2022-058;EMP-7;03/02/2023;Drafting;Load Calculations (Wind/Seismic);0.5
27271;P-2022-058;EMP-9;20/05/2023;Drafting;Structural Analysis (Beam/Column Sizing);0.5
27272;P-2022-058;EMP-1;24/12/2022;Meeting;Cost Estimation Review;4.08
27273;P-2022-058;EMP-1;15/01/2023;Site Visit;Energy Modeling;1.12
27274;P-2022-058;EMP-1;06/03/2023;Site Visit;Load Calculations (Wind/Seismic);0.5
27275;P-2022-058;EMP-11;06/12/2022;Site Visit;Structural Analysis (Beam/Column Sizing);3.41
27276;P-2022-058;EMP-1;11/02/2023;Site Visit;Energy Modeling;0.5
27277;P-2022-058;EMP-10;09/03/2023;Design;Energy Modeling;0.5
27278;P-2022-058;EMP-1;06/11/2022;Meeting;Energy Modeling;0.5
27279;P-2022-058;EMP-3;21/04/2023;Calculation;Load Calculations (Wind/Seismic);2.67
27280;P-2022-058;EMP-4;26/03/2023;Drafting;Load Calculations (Wind/Seismic);1.03
27281;P-2022-058;EMP-5;22/12/2022;Calculation;Cost Estimation Review;2.18
27282;P-2022-058;EMP-7;28/05/2023;Drafting;Energy Modeling;0.36
27283;P-2022-058;EMP-1;23/12/2022;Calculation;Structural Analysis (Beam/Column Sizing);0.5
27284;P-2022-058;EMP-1;30/12/2022;Design;Energy Modeling;3.49
27285;P-2022-058;EMP-1;08/12/2022;Site Visit;Structural Analysis (Beam/Column Sizing);1.75
27286;P-2022-058;EMP-8;27/11/2022;Drafting;Permit Fee Calculation;0.5
27287;P-2022-058;EMP-6;04/03/2023;Calculation;Cost Estimation Review;0.5
27288;P-2022-058;EMP-1;16/01/2023;Calculation;Cost Estimation Review;2.71
27289;P-2022-058;EMP-8;19/04/2023;Meeting;Structural Analysis (Beam/Column Sizing);0.5
27290;P-2022-058;EMP-2;11/05/2023;Meeting;Load Calculations (Wind/Seismic);1.59
27291;P-2022-058;EMP-8;24/06/2023;Calculation;Permit Fee Calculation;0.77
27292;P-2022-058;EMP-6;24/06/2023;Calculation;Energy Modeling;0.5
27293;P-2022-058;EMP-7;27/05/2023;Design;Permit Fee Calculation;0.91
27294;P-2022-058;EMP-3;20/01/2023;Drafting;Structural Analysis (Beam/Column Sizing);1.23
27295;P-2022-058;EMP-9;08/02/2023;Meeting;Structural Analysis (Beam/Column Sizing);0.91
27296;P-2022-058;EMP-11;12/10/2022;Drafting;Cost Estimation Review;1.31
27297;P-2022-058;EMP-4;03/11/2022;Design;Permit Fee Calculation;3.73
27298;P-2022-058;EMP-2;04/05/2023;Site Visit;Energy Modeling;2.0
27299;P-2022-058;EMP-1;25/06/2023;Design;Energy Modeling;2.95
27300;P-2022-058;EMP-10;13/06/2023;Site Visit;Permit Fee Calculation;0.5
27301;P-2022-058;EMP-7;07/06/2023;Design;Cost Estimation Review;0.5
27302;P-2022-058;EMP-11;08/11/2022;Meeting;Permit Fee Calculation;2.85
27303;P-2022-058;EMP-8;24/07/2023;Calculation;Structural Analysis (Beam/Column Sizing);0.5
27304;P-2022-058;EMP-2;25/04/2023;Meeting;Load Calculations (Wind/Seismic);3.26
27305;P-2022-058;EMP-3;13/03/2023;Meeting;Structural Analysis (Beam/Column Sizing);0.5
27306;P-2022-058;EMP-4;08/03/2023;Drafting;Cost Estimation Review;0.5
27307;P-2022-058;EMP-6;24/07/2023;Design;Structural Analysis (Beam/Column Sizing);0.42
27308;P-2022-058;EMP-2;03/11/2022;Site Visit;Structural Analysis (Beam/Column Sizing);1.19
27309;P-2022-058;EMP-1;11/02/2023;Site Visit;Energy Modeling;0.5
27310;P-2022-058;EMP-6;20/11/2022;Meeting;Load Calculations (Wind/Seismic);1.57
27311;P-2022-058;EMP-10;04/01/2023;Design;Structural Analysis (Beam/Column Sizing);1.41
27312;P-2022-058;EMP-8;21/05/2023;Design;Energy Modeling;1.33
27313;P-2022-058;EMP-3;10/07/2023;Meeting;Structural Analysis (Beam/Column Sizing);0.5
27314;P-2022-058;EMP-3;26/01/2023;Meeting;Permit Fee Calculation;0.5
27315;P-2022-058;EMP-11;12/07/2023;Site Visit;Permit Fee Calculation;0.5
27316;P-2022-058;EMP-3;24/02/2023;Calculation;Permit Fee Calculation;1.29
27317;P-2022-058;EMP-7;07/10/2022;Site Visit;Permit Fee Calculation;1.48
27318;P-2022-058;EMP-11;27/10/2022;Meeting;Structural Analysis (Beam/Column Sizing);0.5
27319;P-2022-058;EMP-8;10/05/2023;Design;Permit Fee Calculation;2.35
27320;P-2022-058;EMP-1;08/12/2022;Design;Load Calculations (Wind/Seismic);2.02
27321;P-2022-058;EMP-7;03/12/2022;Calculation;Structural Analysis (Beam/Column Sizing);2.17
27322;P-2022-058;EMP-11;15/10/2022;Design;Energy Modeling;2.46
27323;P-2022-058;EMP-7;15/12/2022;Meeting;Energy Modeling;0.44
27324;P-2022-058;EMP-8;11/12/2022;Design;Permit Fee Calculation;0.5
27325;P-2022-058;EMP-4;24/03/2023;Design;Structural Analysis (Beam/Column Sizing);1.13
27326;P-2022-058;EMP-3;04/03/2023;Design;Cost Estimation Review;0.5
27327;P-2022-058;EMP-10;30/07/2023;Design;Energy Modeling;0.5
27328;P-2022-058;EMP-11;04/10/2022;Drafting;Permit Fee Calculation;0.5
27329;P-2022-058;EMP-8;21/07/2023;Drafting;Energy Modeling;2.3
