log_id;project_id;employee_id;date_logged;task_category;hours_worked
2665;P-2022-083;EMP-6;19/07/2022;Site Visit;10.57
2666;P-2022-083;EMP-9;27/03/2022;Design;12.12
2667;P-2022-083;EMP-8;21/03/2022;Drafting;10.96
2668;P-2022-083;EMP-11;11/06/2022;Drafting;13.23
2669;P-2022-083;EMP-3;08/05/2022;Design;12.27
2670;P-2022-083;EMP-2;05/05/2022;Site Visit;11.81
2671;P-2022-083;EMP-11;05/06/2022;Calculation;13.52
2672;P-2022-083;EMP-6;03/06/2022;Drafting;11.11
2673;P-2022-083;EMP-11;23/07/2022;Meeting;9.94
2674;P-2022-083;EMP-9;31/05/2022;Site Visit;10.79
2675;P-2022-083;EMP-3;26/04/2022;Design;11.16
2676;P-2022-083;EMP-2;20/03/2022;Design;13.88
2677;P-2022-084;EMP-9;12/10/2022;Meeting;4.25
2678;P-2022-084;EMP-9;26/10/2022;Calculation;4.23
2679;P-2022-084;EMP-6;11/10/2022;Site Visit;8.31
2680;P-2022-084;EMP-6;17/10/2022;Calculation;5.47
2681;P-2022-084;EMP-7;21/10/2022;Design;7.82
2682;P-2022-084;EMP-5;08/10/2022;Drafting;6.89
2683;P-2022-084;EMP-9;18/10/2022;Design;5.78
2684;P-2022-084;EMP-8;09/10/2022;Calculation;4.37
2685;P-2022-084;EMP-9;17/10/2022;Drafting;7.79
2686;P-2022-084;EMP-10;21/10/2022;Calculation;5.62
2687;P-2022-084;EMP-7;13/10/2022;Calculation;4.55
2688;P-2022-084;EMP-7;12/10/2022;Meeting;2.39
2689;P-2022-084;EMP-6;13/10/2022;Drafting;5.61
2690;P-2022-085;EMP-2;08/02/2023;Drafting;15.24
2691;P-2022-085;EMP-9;27/01/2023;Drafting;15.29
2692;P-2022-085;EMP-9;29/11/2022;Meeting;15.11
2693;P-2022-085;EMP-10;31/12/2022;Drafting;15.29
2694;P-2022-085;EMP-7;31/12/2022;Design;16.81
2695;P-2022-085;EMP-10;09/11/2022;Design;13.86
2696;P-2022-085;EMP-9;12/12/2022;Site Visit;15.13
2697;P-2022-085;EMP-6;13/11/2022;Meeting;13.85
2698;P-2022-085;EMP-6;01/02/2023;Site Visit;14.63
2699;P-2022-085;EMP-4;14/12/2022;Site Visit;14.26
2700;P-2022-085;EMP-1;16/01/2023;Site Visit;13.3
2701;P-2022-085;EMP-6;30/11/2022;Site Visit;14.69
2702;P-2022-085;EMP-11;08/12/2022;Meeting;15.59
2703;P-2022-085;EMP-1;27/12/2022;Site Visit;17.02
2704;P-2022-085;EMP-10;17/01/2023;Drafting;11.68
2705;P-2022-085;EMP-2;04/03/2023;Meeting;15.47
2706;P-2022-085;EMP-9;27/12/2022;Site Visit;15.51
2707;P-2022-085;EMP-2;09/02/2023;Site Visit;15.65
2708;P-2022-085;EMP-10;04/03/2023;Meeting;15.68
2709;P-2022-085;EMP-10;13/02/2023;Drafting;15.86
2710;P-2022-085;EMP-2;19/02/2023;Calculation;14.0
2711;P-2022-085;EMP-5;30/11/2022;Meeting;14.98
2712;P-2022-085;EMP-3;11/11/2022;Design;11.83
2713;P-2022-085;EMP-4;15/01/2023;Site Visit;18.2
2714;P-2022-085;EMP-8;30/01/2023;Calculation;14.96
2715;P-2022-085;EMP-6;27/12/2022;Site Visit;15.96
2716;P-2022-085;EMP-5;10/02/2023;Site Visit;14.47
2717;P-2022-085;EMP-2;09/12/2022;Site Visit;14.69
2718;P-2022-085;EMP-2;09/02/2023;Drafting;16.45
2719;P-2022-085;EMP-10;06/03/2023;Design;15.33
2720;P-2022-086;EMP-6;06/06/2022;Site Visit;3.6
2721;P-2022-086;EMP-10;14/06/2022;Drafting;1.81
2722;P-2022-086;EMP-10;18/05/2022;Calculation;2.72
2723;P-2022-086;EMP-6;10/06/2022;Meeting;1.84
2724;P-2022-086;EMP-11;20/05/2022;Site Visit;3.85
2725;P-2022-086;EMP-4;26/05/2022;Calculation;3.01
2726;P-2022-086;EMP-3;18/05/2022;Calculation;1.79
2727;P-2022-086;EMP-2;11/06/2022;Site Visit;2.26
2728;P-2022-086;EMP-2;04/06/2022;Design;0.54
2729;P-2022-086;EMP-10;27/05/2022;Design;3.82
2730;P-2022-086;EMP-11;24/05/2022;Drafting;3.04
2731;P-2022-086;EMP-1;20/05/2022;Meeting;0.46
2732;P-2022-086;EMP-6;08/06/2022;Calculation;3.2
2733;P-2022-086;EMP-7;21/06/2022;Meeting;4.18
2734;P-2022-086;EMP-5;20/05/2022;Drafting;2.68
2735;P-2022-086;EMP-2;27/05/2022;Drafting;0.83
2736;P-2022-086;EMP-8;23/05/2022;Design;2.76
2737;P-2022-086;EMP-11;20/05/2022;Drafting;1.91
2738;P-2022-086;EMP-10;23/05/2022;Meeting;2.23
2739;P-2022-086;EMP-3;06/06/2022;Meeting;2.28
2740;P-2022-086;EMP-8;17/05/2022;Calculation;0.5
2741;P-2022-086;EMP-4;15/06/2022;Drafting;3.06
2742;P-2022-086;EMP-1;18/05/2022;Meeting;1.01
2743;P-2022-086;EMP-7;31/05/2022;Meeting;3.51
2744;P-2022-086;EMP-2;08/06/2022;Site Visit;1.54
2745;P-2022-086;EMP-3;01/06/2022;Meeting;0.37
2746;P-2022-086;EMP-2;18/06/2022;Meeting;2.16
2747;P-2022-086;EMP-11;04/06/2022;Calculation;3.37
2748;P-2022-086;EMP-11;16/06/2022;Design;4.2
2749;P-2022-086;EMP-9;10/06/2022;Meeting;2.78
2750;P-2022-086;EMP-5;09/06/2022;Drafting;4.07
2751;P-2022-086;EMP-2;04/06/2022;Meeting;0.5
2752;P-2022-086;EMP-7;30/05/2022;Design;2.3
2753;P-2022-086;EMP-8;18/05/2022;Design;0.86
2754;P-2022-086;EMP-7;21/06/2022;Site Visit;0.52
2755;P-2022-086;EMP-3;25/05/2022;Drafting;2.23
2756;P-2022-086;EMP-4;14/06/2022;Drafting;0.52
2757;P-2022-086;EMP-8;20/06/2022;Site Visit;6.56
2758;P-2022-086;EMP-4;19/05/2022;Design;3.22
2759;P-2022-086;EMP-10;17/05/2022;Site Visit;2.08
2760;P-2022-086;EMP-1;08/06/2022;Site Visit;1.93
2761;P-2022-086;EMP-4;17/06/2022;Drafting;1.71
2762;P-2022-086;EMP-6;16/06/2022;Calculation;2.94
2763;P-2022-086;EMP-3;22/05/2022;Design;0.79
2764;P-2022-086;EMP-6;19/06/2022;Site Visit;1.73
2765;P-2022-086;EMP-7;17/05/2022;Meeting;0.84
2766;P-2022-086;EMP-6;14/06/2022;Drafting;4.06
2767;P-2022-086;EMP-3;06/06/2022;Calculation;3.32
2768;P-2022-086;EMP-10;19/05/2022;Design;1.09
2769;P-2022-086;EMP-10;26/05/2022;Calculation;1.31
2770;P-2022-086;EMP-2;02/06/2022;Design;2.91
2771;P-2022-086;EMP-3;13/06/2022;Drafting;3.81
2772;P-2022-086;EMP-8;31/05/2022;Drafting;3.48
2773;P-2022-086;EMP-9;12/06/2022;Design;4.56
2774;P-2022-086;EMP-3;03/06/2022;Meeting;0.5
2775;P-2022-086;EMP-8;30/05/2022;Design;3.3
2776;P-2022-086;EMP-4;21/05/2022;Calculation;3.28
2777;P-2022-087;EMP-8;23/11/2022;Meeting;14.09
2778;P-2022-087;EMP-8;26/11/2022;Meeting;12.21
2779;P-2022-087;EMP-9;11/11/2022;Design;12.03
2780;P-2022-087;EMP-6;06/11/2022;Calculation;12.99
2781;P-2022-087;EMP-5;24/11/2022;Site Visit;15.39
2782;P-2022-087;EMP-1;09/11/2022;Calculation;15.73
2783;P-2022-087;EMP-8;12/11/2022;Drafting;17.42
2784;P-2022-087;EMP-6;18/11/2022;Design;13.78
2785;P-2022-087;EMP-5;23/10/2022;Calculation;14.36
