log_id;project_id;employee_id;date_logged;task_category;hours_worked;project_type;material_type;surface_area_m2;num_levels;start_date;end_date;is_winter;floor_area_ratio
1436;P-2022-047;EMP-7;21/04/2022;Design;6.43;Industrial;Steel;1593;12;03/04/2022;22/07/2022;0;132.75
1437;P-2022-047;EMP-2;05/05/2022;Meeting;9.71;Industrial;Steel;1593;12;03/04/2022;22/07/2022;0;132.75
1438;P-2022-047;EMP-2;15/06/2022;Calculation;6.87;Industrial;Steel;1593;12;03/04/2022;22/07/2022;0;132.75
1439;P-2022-047;EMP-2;06/07/2022;Calculation;7.57;Industrial;Steel;1593;12;03/04/2022;22/07/2022;0;132.75
1440;P-2022-047;EMP-10;15/07/2022;Drafting;9.03;Industrial;Steel;1593;12;03/04/2022;22/07/2022;0;132.75
1441;P-2022-047;EMP-9;25/05/2022;Design;8.43;Industrial;Steel;1593;12;03/04/2022;22/07/2022;0;132.75
1442;P-2022-047;EMP-7;21/07/2022;Design;9.11;Industrial;Steel;1593;12;03/04/2022;22/07/2022;0;132.75
1443;P-2022-047;EMP-1;01/05/2022;Design;8.76;Industrial;Steel;1593;12;03/04/2022;22/07/2022;0;132.75
1444;P-2022-047;EMP-10;15/04/2022;Drafting;7.46;Industrial;Steel;1593;12;03/04/2022;22/07/2022;0;132.75
1445;P-2022-047;EMP-7;23/06/2022;Drafting;10.68;Industrial;Steel;1593;12;03/04/2022;22/07/2022;0;132.75
1446;P-2022-047;EMP-9;30/05/2022;Meeting;6.85;Industrial;Steel;1593;12;03/04/2022;22/07/2022;0;132.75
1447;P-2022-047;EMP-9;10/04/2022;Drafting;8.97;Industrial;Steel;1593;12;03/04/2022;22/07/2022;0;132.75
1448;P-2022-047;EMP-10;17/07/2022;Drafting;10.27;Industrial;Steel;1593;12;03/04/2022;22/07/2022;0;132.75
1449;P-2022-047;EMP-2;14/07/2022;Meeting;6.55;Industrial;Steel;1593;12;03/04/2022;22/07/2022;0;132.75
1450;P-2022-047;EMP-8;11/05/2022;Design;5.82;Industrial;Steel;1593;12;03/04/2022;22/07/2022;0;132.75
1451;P-2022-047;EMP-8;05/05/2022;Design;8.68;Industrial;Steel;1593;12;03/04/2022;22/07/2022;0;132.75
1452;P-2022-047;EMP-6;03/04/2022;Drafting;10.49;Industrial;Steel;1593;12;03/04/2022;22/07/2022;0;132.75
1453;P-2022-047;EMP-2;17/04/2022;Site Visit;9.44;Industrial;Steel;1593;12;03/04/2022;22/07/2022;0;132.75
1454;P-2022-047;EMP-11;02/05/2022;Site Visit;8.04;Industrial;Steel;1593;12;03/04/2022;22/07/2022;0;132.75
1455;P-2022-047;EMP-10;02/05/2022;Meeting;7.67;Industrial;Steel;1593;12;03/04/2022;22/07/2022;0;132.75
1456;P-2022-047;EMP-9;30/06/2022;Design;7.25;Industrial;Steel;1593;12;03/04/2022;22/07/2022;0;132.75
1457;P-2022-047;EMP-6;02/06/2022;Site Visit;6.43;Industrial;Steel;1593;12;03/04/2022;22/07/2022;0;132.75
1458;P-2022-047;EMP-2;23/04/2022;Design;8.82;Industrial;Steel;1593;12;03/04/2022;22/07/2022;0;132.75
1459;P-2022-047;EMP-7;20/06/2022;Meeting;8.03;Industrial;Steel;1593;12;03/04/2022;22/07/2022;0;132.75
1460;P-2022-047;EMP-1;13/07/2022;Site Visit;7.06;Industrial;Steel;1593;12;03/04/2022;22/07/2022;0;132.75
1461;P-2022-047;EMP-8;21/06/2022;Drafting;7.07;Industrial;Steel;1593;12;03/04/2022;22/07/2022;0;132.75
1462;P-2022-047;EMP-4;13/06/2022;Meeting;8.93;Industrial;Steel;1593;12;03/04/2022;22/07/2022;0;132.75
1463;P-2022-047;EMP-9;24/05/2022;Calculation;7.78;Industrial;Steel;1593;12;03/04/2022;22/07/2022;0;132.75
1464;P-2022-047;EMP-3;01/06/2022;Site Visit;9.13;Industrial;Steel;1593;12;03/04/2022;22/07/2022;0;132.75
1465;P-2022-047;EMP-10;31/05/2022;Design;8.42;Industrial;Steel;1593;12;03/04/2022;22/07/2022;0;132.75
1466;P-2022-047;EMP-5;06/04/2022;Drafting;7.52;Industrial;Steel;1593;12;03/04/2022;22/07/2022;0;132.75
1467;P-2022-047;EMP-1;21/06/2022;Drafting;8.79;Industrial;Steel;1593;12;03/04/2022;22/07/2022;0;132.75
1468;P-2022-047;EMP-3;02/06/2022;Calculation;11.7;Industrial;Steel;1593;12;03/04/2022;22/07/2022;0;132.75
1469;P-2022-047;EMP-11;26/04/2022;Drafting;8.15;Industrial;Steel;1593;12;03/04/2022;22/07/2022;0;132.75
1470;P-2022-047;EMP-7;19/05/2022;Drafting;8.03;Industrial;Steel;1593;12;03/04/2022;22/07/2022;0;132.75
1471;P-2022-047;EMP-10;27/05/2022;Calculation;8.2;Industrial;Steel;1593;12;03/04/2022;22/07/2022;0;132.75
1472;P-2022-047;EMP-5;30/04/2022;Meeting;7.1;Industrial;Steel;1593;12;03/04/2022;22/07/2022;0;132.75
1473;P-2022-047;EMP-4;14/06/2022;Site Visit;10.42;Industrial;Steel;1593;12;03/04/2022;22/07/2022;0;132.75
1474;P-2022-047;EMP-10;15/04/2022;Site Visit;6.69;Industrial;Steel;1593;12;03/04/2022;22/07/2022;0;132.75
1475;P-2022-047;EMP-7;06/05/2022;Site Visit;8.38;Industrial;Steel;1593;12;03/04/2022;22/07/2022;0;132.75
1476;P-2022-047;EMP-6;31/05/2022;Design;7.93;Industrial;Steel;1593;12;03/04/2022;22/07/2022;0;132.75
1477;P-2022-047;EMP-1;09/07/2022;Meeting;7.97;Industrial;Steel;1593;12;03/04/2022;22/07/2022;0;132.75
1478;P-2022-047;EMP-10;09/05/2022;Calculation;9.64;Industrial;Steel;1593;12;03/04/2022;22/07/2022;0;132.75
1479;P-2022-047;EMP-9;20/07/2022;Meeting;7.34;Industrial;Steel;1593;12;03/04/2022;22/07/2022;0;132.75
1480;P-2022-047;EMP-8;21/07/2022;Design;7.29;Industrial;Steel;1593;12;03/04/2022;22/07/2022;0;132.75
1481;P-2022-047;EMP-2;12/06/2022;Calculation;12.16;Industrial;Steel;1593;12;03/04/2022;22/07/2022;0;132.75
1482;P-2022-047;EMP-2;14/07/2022;Design;9.37;Industrial;Steel;1593;12;03/04/2022;22/07/2022;0;132.75
1483;P-2022-047;EMP-2;21/06/2022;Design;5.85;Industrial;Steel;1593;12;03/04/2022;22/07/2022;0;132.75
1484;P-2022-047;EMP-3;11/04/2022;Meeting;8.81;Industrial;Steel;1593;12;03/04/2022;22/07/2022;0;132.75
1485;P-2022-047;EMP-9;05/04/2022;Meeting;7.71;Industrial;Steel;1593;12;03/04/2022;22/07/2022;0;132.75
1486;P-2022-047;EMP-9;12/05/2022;Meeting;9.71;Industrial;Steel;1593;12;03/04/2022;22/07/2022;0;132.75
1487;P-2022-047;EMP-7;23/06/2022;Design;9.66;Industrial;Steel;1593;12;03/04/2022;22/07/2022;0;132.75
1488;P-2022-048;EMP-8;06/02/2022;Drafting;17.59;Residential;Wood;481;2;08/01/2022;14/02/2022;1;240.5
1489;P-2022-048;EMP-3;13/02/2022;Meeting;21.16;Residential;Wood;481;2;08/01/2022;14/02/2022;1;240.5
1490;P-2022-048;EMP-1;12/01/2022;Site Visit;15.51;Residential;Wood;481;2;08/01/2022;14/02/2022;1;240.5
1491;P-2022-048;EMP-5;19/01/2022;Site Visit;16.8;Residential;Wood;481;2;08/01/2022;14/02/2022;1;240.5
1492;P-2022-048;EMP-11;10/02/2022;Calculation;17.14;Residential;Wood;481;2;08/01/2022;14/02/2022;1;240.5
1493;P-2022-048;EMP-3;29/01/2022;Design;17.27;Residential;Wood;481;2;08/01/2022;14/02/2022;1;240.5
1494;P-2022-049;EMP-5;02/08/2022;Site Visit;4.47;Residential;Mixed;242;3;09/07/2022;16/08/2022;0;8.066.666.667
1495;P-2022-049;EMP-3;01/08/2022;Site Visit;3.26;Residential;Mixed;242;3;09/07/2022;16/08/2022;0;8.066.666.667
1496;P-2022-049;EMP-1;03/08/2022;Site Visit;3.04;Residential;Mixed;242;3;09/07/2022;16/08/2022;0;8.066.666.667
1497;P-2022-049;EMP-11;10/08/2022;Site Visit;1.83;Residential;Mixed;242;3;09/07/2022;16/08/2022;0;8.066.666.667
1498;P-2022-049;EMP-9;21/07/2022;Calculation;3.72;Residential;Mixed;242;3;09/07/2022;16/08/2022;0;8.066.666.667
1499;P-2022-049;EMP-6;11/08/2022;Calculation;2.61;Residential;Mixed;242;3;09/07/2022;16/08/2022;0;8.066.666.667
1500;P-2022-049;EMP-8;30/07/2022;Site Visit;3.79;Residential;Mixed;242;3;09/07/2022;16/08/2022;0;8.066.666.667
1501;P-2022-049;EMP-10;30/07/2022;Design;3.74;Residential;Mixed;242;3;09/07/2022;16/08/2022;0;8.066.666.667
1502;P-2022-049;EMP-3;22/07/2022;Calculation;4.25;Residential;Mixed;242;3;09/07/2022;16/08/2022;0;8.066.666.667
1503;P-2022-049;EMP-10;22/07/2022;Calculation;2.24;Residential;Mixed;242;3;09/07/2022;16/08/2022;0;8.066.666.667
1504;P-2022-049;EMP-8;26/07/2022;Design;4.65;Residential;Mixed;242;3;09/07/2022;16/08/2022;0;8.066.666.667
1505;P-2022-049;EMP-1;09/07/2022;Meeting;0.82;Residential;Mixed;242;3;09/07/2022;16/08/2022;0;8.066.666.667
1506;P-2022-049;EMP-10;15/07/2022;Drafting;3.01;Residential;Mixed;242;3;09/07/2022;16/08/2022;0;8.066.666.667
1507;P-2022-049;EMP-11;20/07/2022;Drafting;4.44;Residential;Mixed;242;3;09/07/2022;16/08/2022;0;8.066.666.667
1508;P-2022-049;EMP-6;13/08/2022;Calculation;5.03;Residential;Mixed;242;3;09/07/2022;16/08/2022;0;8.066.666.667
1509;P-2022-049;EMP-2;13/07/2022;Calculation;4.76;Residential;Mixed;242;3;09/07/2022;16/08/2022;0;8.066.666.667
1510;P-2022-049;EMP-11;02/08/2022;Site Visit;2.75;Residential;Mixed;242;3;09/07/2022;16/08/2022;0;8.066.666.667
1511;P-2022-049;EMP-10;12/08/2022;Calculation;4.83;Residential;Mixed;242;3;09/07/2022;16/08/2022;0;8.066.666.667
1512;P-2022-049;EMP-8;19/07/2022;Calculation;3.98;Residential;Mixed;242;3;09/07/2022;16/08/2022;0;8.066.666.667
1513;P-2022-049;EMP-1;23/07/2022;Site Visit;0.5;Residential;Mixed;242;3;09/07/2022;16/08/2022;0;8.066.666.667
1514;P-2022-049;EMP-5;31/07/2022;Design;2.7;Residential;Mixed;242;3;09/07/2022;16/08/2022;0;8.066.666.667
1515;P-2022-049;EMP-6;25/07/2022;Design;3.63;Residential;Mixed;242;3;09/07/2022;16/08/2022;0;8.066.666.667
1516;P-2022-049;EMP-10;02/08/2022;Design;3.24;Residential;Mixed;242;3;09/07/2022;16/08/2022;0;8.066.666.667
1517;P-2022-049;EMP-9;02/08/2022;Drafting;2.56;Residential;Mixed;242;3;09/07/2022;16/08/2022;0;8.066.666.667
1518;P-2022-049;EMP-5;09/07/2022;Drafting;0.63;Residential;Mixed;242;3;09/07/2022;16/08/2022;0;8.066.666.667
1519;P-2022-049;EMP-10;27/07/2022;Drafting;5.16;Residential;Mixed;242;3;09/07/2022;16/08/2022;0;8.066.666.667
1520;P-2022-049;EMP-7;16/07/2022;Calculation;0.34;Residential;Mixed;242;3;09/07/2022;16/08/2022;0;8.066.666.667
1521;P-2022-049;EMP-11;08/08/2022;Drafting;6.36;Residential;Mixed;242;3;09/07/2022;16/08/2022;0;8.066.666.667
1522;P-2022-049;EMP-10;10/08/2022;Site Visit;2.64;Residential;Mixed;242;3;09/07/2022;16/08/2022;0;8.066.666.667
1523;P-2022-050;EMP-8;27/12/2022;Site Visit;59.43;Industrial;Steel;1200;9;18/10/2022;24/01/2023;1;1.333.333.333
1524;P-2022-050;EMP-10;06/12/2022;Drafting;61.13;Industrial;Steel;1200;9;18/10/2022;24/01/2023;1;1.333.333.333
1525;P-2022-050;EMP-4;27/12/2022;Meeting;62.39;Industrial;Steel;1200;9;18/10/2022;24/01/2023;1;1.333.333.333
1526;P-2022-050;EMP-4;05/01/2023;Site Visit;62.86;Industrial;Steel;1200;9;18/10/2022;24/01/2023;1;1.333.333.333
1527;P-2022-050;EMP-10;15/11/2022;Meeting;59.69;Industrial;Steel;1200;9;18/10/2022;24/01/2023;0;1.333.333.333
1528;P-2022-050;EMP-4;19/11/2022;Site Visit;58.77;Industrial;Steel;1200;9;18/10/2022;24/01/2023;0;1.333.333.333
1529;P-2022-051;EMP-9;15/11/2022;Meeting;0.65;Residential;Steel;235;1;04/11/2022;20/11/2022;0;235
1530;P-2022-051;EMP-9;06/11/2022;Meeting;1.23;Residential;Steel;235;1;04/11/2022;20/11/2022;0;235
1531;P-2022-051;EMP-10;05/11/2022;Meeting;0.5;Residential;Steel;235;1;04/11/2022;20/11/2022;0;235
1532;P-2022-051;EMP-8;14/11/2022;Meeting;1.18;Residential;Steel;235;1;04/11/2022;20/11/2022;0;235
1533;P-2022-051;EMP-5;18/11/2022;Meeting;2.96;Residential;Steel;235;1;04/11/2022;20/11/2022;0;235
1534;P-2022-051;EMP-8;15/11/2022;Drafting;0.5;Residential;Steel;235;1;04/11/2022;20/11/2022;0;235
1535;P-2022-051;EMP-3;19/11/2022;Calculation;0.44;Residential;Steel;235;1;04/11/2022;20/11/2022;0;235
1536;P-2022-051;EMP-3;05/11/2022;Meeting;0.76;Residential;Steel;235;1;04/11/2022;20/11/2022;0;235
1537;P-2022-051;EMP-1;13/11/2022;Drafting;0.5;Residential;Steel;235;1;04/11/2022;20/11/2022;0;235
1538;P-2022-051;EMP-10;12/11/2022;Calculation;2.01;Residential;Steel;235;1;04/11/2022;20/11/2022;0;235
1539;P-2022-051;EMP-3;10/11/2022;Drafting;0.5;Residential;Steel;235;1;04/11/2022;20/11/2022;0;235
1540;P-2022-051;EMP-4;18/11/2022;Design;1.31;Residential;Steel;235;1;04/11/2022;20/11/2022;0;235
1541;P-2022-051;EMP-8;18/11/2022;Design;0.35;Residential;Steel;235;1;04/11/2022;20/11/2022;0;235
1542;P-2022-051;EMP-7;14/11/2022;Drafting;0.5;Residential;Steel;235;1;04/11/2022;20/11/2022;0;235
1543;P-2022-051;EMP-6;07/11/2022;Site Visit;2.37;Residential;Steel;235;1;04/11/2022;20/11/2022;0;235
1544;P-2022-051;EMP-1;07/11/2022;Calculation;2.73;Residential;Steel;235;1;04/11/2022;20/11/2022;0;235
1545;P-2022-051;EMP-8;18/11/2022;Site Visit;0.5;Residential;Steel;235;1;04/11/2022;20/11/2022;0;235
1546;P-2022-051;EMP-8;18/11/2022;Calculation;1.3;Residential;Steel;235;1;04/11/2022;20/11/2022;0;235
1547;P-2022-051;EMP-5;08/11/2022;Drafting;0.33;Residential;Steel;235;1;04/11/2022;20/11/2022;0;235
1548;P-2022-051;EMP-10;18/11/2022;Drafting;1.37;Residential;Steel;235;1;04/11/2022;20/11/2022;0;235
1549;P-2022-051;EMP-7;05/11/2022;Calculation;0.39;Residential;Steel;235;1;04/11/2022;20/11/2022;0;235
1550;P-2022-051;EMP-11;04/11/2022;Design;4.24;Residential;Steel;235;1;04/11/2022;20/11/2022;0;235
1551;P-2022-051;EMP-5;17/11/2022;Meeting;1.18;Residential;Steel;235;1;04/11/2022;20/11/2022;0;235
1552;P-2022-051;EMP-1;19/11/2022;Calculation;2.85;Residential;Steel;235;1;04/11/2022;20/11/2022;0;235
1553;P-2022-051;EMP-6;14/11/2022;Design;0.5;Residential;Steel;235;1;04/11/2022;20/11/2022;0;235
1554;P-2022-051;EMP-8;06/11/2022;Meeting;2.96;Residential;Steel;235;1;04/11/2022;20/11/2022;0;235
1555;P-2022-051;EMP-5;08/11/2022;Design;0.77;Residential;Steel;235;1;04/11/2022;20/11/2022;0;235
1556;P-2022-051;EMP-1;06/11/2022;Calculation;0.3;Residential;Steel;235;1;04/11/2022;20/11/2022;0;235
1557;P-2022-051;EMP-1;14/11/2022;Calculation;1.09;Residential;Steel;235;1;04/11/2022;20/11/2022;0;235
1558;P-2022-051;EMP-10;19/11/2022;Meeting;2.36;Residential;Steel;235;1;04/11/2022;20/11/2022;0;235
1559;P-2022-051;EMP-4;07/11/2022;Drafting;0.55;Residential;Steel;235;1;04/11/2022;20/11/2022;0;235
1560;P-2022-051;EMP-6;16/11/2022;Drafting;1.1;Residential;Steel;235;1;04/11/2022;20/11/2022;0;235
1561;P-2022-051;EMP-2;16/11/2022;Drafting;1.47;Residential;Steel;235;1;04/11/2022;20/11/2022;0;235
1562;P-2022-051;EMP-10;07/11/2022;Site Visit;1.62;Residential;Steel;235;1;04/11/2022;20/11/2022;0;235
1563;P-2022-051;EMP-11;13/11/2022;Site Visit;0.6;Residential;Steel;235;1;04/11/2022;20/11/2022;0;235
1564;P-2022-051;EMP-2;12/11/2022;Meeting;0.29;Residential;Steel;235;1;04/11/2022;20/11/2022;0;235
1565;P-2022-051;EMP-3;14/11/2022;Calculation;0.5;Residential;Steel;235;1;04/11/2022;20/11/2022;0;235
1566;P-2022-051;EMP-7;18/11/2022;Drafting;0.58;Residential;Steel;235;1;04/11/2022;20/11/2022;0;235
1567;P-2022-051;EMP-11;15/11/2022;Site Visit;0.5;Residential;Steel;235;1;04/11/2022;20/11/2022;0;235
1568;P-2022-051;EMP-8;08/11/2022;Drafting;2.56;Residential;Steel;235;1;04/11/2022;20/11/2022;0;235
1569;P-2022-051;EMP-7;17/11/2022;Design;0.61;Residential;Steel;235;1;04/11/2022;20/11/2022;0;235
1570;P-2022-051;EMP-4;18/11/2022;Site Visit;0.58;Residential;Steel;235;1;04/11/2022;20/11/2022;0;235
1571;P-2022-051;EMP-6;17/11/2022;Site Visit;0.5;Residential;Steel;235;1;04/11/2022;20/11/2022;0;235
1572;P-2022-051;EMP-4;06/11/2022;Meeting;0.5;Residential;Steel;235;1;04/11/2022;20/11/2022;0;235
1573;P-2022-051;EMP-11;10/11/2022;Design;2.12;Residential;Steel;235;1;04/11/2022;20/11/2022;0;235
1574;P-2022-051;EMP-11;06/11/2022;Site Visit;0.5;Residential;Steel;235;1;04/11/2022;20/11/2022;0;235
1575;P-2022-051;EMP-8;15/11/2022;Design;0.5;Residential;Steel;235;1;04/11/2022;20/11/2022;0;235
1576;P-2022-051;EMP-4;19/11/2022;Site Visit;1.96;Residential;Steel;235;1;04/11/2022;20/11/2022;0;235
1577;P-2022-051;EMP-2;12/11/2022;Site Visit;0.32;Residential;Steel;235;1;04/11/2022;20/11/2022;0;235
1578;P-2022-051;EMP-1;12/11/2022;Drafting;1.26;Residential;Steel;235;1;04/11/2022;20/11/2022;0;235
1579;P-2022-051;EMP-5;06/11/2022;Calculation;0.5;Residential;Steel;235;1;04/11/2022;20/11/2022;0;235
1580;P-2022-051;EMP-4;19/11/2022;Drafting;1.38;Residential;Steel;235;1;04/11/2022;20/11/2022;0;235
1581;P-2022-051;EMP-1;10/11/2022;Drafting;1.17;Residential;Steel;235;1;04/11/2022;20/11/2022;0;235
1582;P-2022-052;EMP-2;27/11/2022;Calculation;6.06;Residential;Mixed;530;3;21/11/2022;31/12/2022;0;1.766.666.667
1583;P-2022-052;EMP-10;18/12/2022;Site Visit;7.54;Residential;Mixed;530;3;21/11/2022;31/12/2022;1;1.766.666.667
1584;P-2022-052;EMP-8;02/12/2022;Design;5.36;Residential;Mixed;530;3;21/11/2022;31/12/2022;1;1.766.666.667
1585;P-2022-052;EMP-6;08/12/2022;Design;5.04;Residential;Mixed;530;3;21/11/2022;31/12/2022;1;1.766.666.667
1586;P-2022-052;EMP-6;25/11/2022;Calculation;5.55;Residential;Mixed;530;3;21/11/2022;31/12/2022;0;1.766.666.667
1587;P-2022-052;EMP-8;24/11/2022;Design;5.78;Residential;Mixed;530;3;21/11/2022;31/12/2022;0;1.766.666.667
1588;P-2022-052;EMP-6;19/12/2022;Site Visit;7.3;Residential;Mixed;530;3;21/11/2022;31/12/2022;1;1.766.666.667
1589;P-2022-052;EMP-3;14/12/2022;Drafting;4.87;Residential;Mixed;530;3;21/11/2022;31/12/2022;1;1.766.666.667
1590;P-2022-052;EMP-9;06/12/2022;Calculation;4.29;Residential;Mixed;530;3;21/11/2022;31/12/2022;1;1.766.666.667
1591;P-2022-052;EMP-6;03/12/2022;Meeting;4.46;Residential;Mixed;530;3;21/11/2022;31/12/2022;1;1.766.666.667
1592;P-2022-052;EMP-8;21/12/2022;Calculation;6.93;Residential;Mixed;530;3;21/11/2022;31/12/2022;1;1.766.666.667
1593;P-2022-052;EMP-4;04/12/2022;Site Visit;5.37;Residential;Mixed;530;3;21/11/2022;31/12/2022;1;1.766.666.667
1594;P-2022-052;EMP-11;25/12/2022;Design;3.69;Residential;Mixed;530;3;21/11/2022;31/12/2022;1;1.766.666.667
1595;P-2022-052;EMP-2;30/12/2022;Meeting;8.2;Residential;Mixed;530;3;21/11/2022;31/12/2022;1;1.766.666.667
1596;P-2022-052;EMP-6;30/12/2022;Site Visit;7.42;Residential;Mixed;530;3;21/11/2022;31/12/2022;1;1.766.666.667
1597;P-2022-052;EMP-9;14/12/2022;Meeting;5.99;Residential;Mixed;530;3;21/11/2022;31/12/2022;1;1.766.666.667
1598;P-2022-052;EMP-2;03/12/2022;Drafting;6.85;Residential;Mixed;530;3;21/11/2022;31/12/2022;1;1.766.666.667
1599;P-2022-052;EMP-9;05/12/2022;Calculation;5.79;Residential;Mixed;530;3;21/11/2022;31/12/2022;1;1.766.666.667
1600;P-2022-052;EMP-8;23/12/2022;Calculation;4.26;Residential;Mixed;530;3;21/11/2022;31/12/2022;1;1.766.666.667
1601;P-2022-052;EMP-1;07/12/2022;Calculation;3.71;Residential;Mixed;530;3;21/11/2022;31/12/2022;1;1.766.666.667
1602;P-2022-053;EMP-2;23/06/2022;Drafting;27.67;Commercial;Steel;1351;4;04/06/2022;31/07/2022;0;337.75
1603;P-2022-053;EMP-8;08/07/2022;Design;25.33;Commercial;Steel;1351;4;04/06/2022;31/07/2022;0;337.75
1604;P-2022-053;EMP-5;23/07/2022;Design;25.99;Commercial;Steel;1351;4;04/06/2022;31/07/2022;0;337.75
1605;P-2022-053;EMP-10;13/06/2022;Design;23.02;Commercial;Steel;1351;4;04/06/2022;31/07/2022;0;337.75
1606;P-2022-053;EMP-2;30/06/2022;Design;27.48;Commercial;Steel;1351;4;04/06/2022;31/07/2022;0;337.75
1607;P-2022-053;EMP-5;03/07/2022;Drafting;26.34;Commercial;Steel;1351;4;04/06/2022;31/07/2022;0;337.75
1608;P-2022-053;EMP-1;08/07/2022;Design;24.56;Commercial;Steel;1351;4;04/06/2022;31/07/2022;0;337.75
1609;P-2022-054;EMP-10;21/07/2022;Meeting;7.38;Residential;Wood;489;3;26/06/2022;05/08/2022;0;163
1610;P-2022-054;EMP-7;30/07/2022;Design;7.11;Residential;Wood;489;3;26/06/2022;05/08/2022;0;163
1611;P-2022-054;EMP-4;26/06/2022;Calculation;7.75;Residential;Wood;489;3;26/06/2022;05/08/2022;0;163
1612;P-2022-054;EMP-9;14/07/2022;Calculation;5.49;Residential;Wood;489;3;26/06/2022;05/08/2022;0;163
1613;P-2022-054;EMP-1;31/07/2022;Calculation;5.41;Residential;Wood;489;3;26/06/2022;05/08/2022;0;163
1614;P-2022-054;EMP-2;12/07/2022;Site Visit;4.25;Residential;Wood;489;3;26/06/2022;05/08/2022;0;163
1615;P-2022-054;EMP-2;10/07/2022;Site Visit;8.01;Residential;Wood;489;3;26/06/2022;05/08/2022;0;163
1616;P-2022-054;EMP-2;12/07/2022;Drafting;6.99;Residential;Wood;489;3;26/06/2022;05/08/2022;0;163
1617;P-2022-054;EMP-4;13/07/2022;Meeting;6.3;Residential;Wood;489;3;26/06/2022;05/08/2022;0;163
1618;P-2022-054;EMP-7;27/06/2022;Drafting;5.85;Residential;Wood;489;3;26/06/2022;05/08/2022;0;163
1619;P-2022-054;EMP-8;28/07/2022;Drafting;6.43;Residential;Wood;489;3;26/06/2022;05/08/2022;0;163
1620;P-2022-054;EMP-2;25/07/2022;Calculation;9.21;Residential;Wood;489;3;26/06/2022;05/08/2022;0;163
1621;P-2022-054;EMP-4;10/07/2022;Meeting;5.86;Residential;Wood;489;3;26/06/2022;05/08/2022;0;163
1622;P-2022-054;EMP-6;13/07/2022;Design;6.43;Residential;Wood;489;3;26/06/2022;05/08/2022;0;163
1623;P-2022-054;EMP-10;22/07/2022;Drafting;7.16;Residential;Wood;489;3;26/06/2022;05/08/2022;0;163
1624;P-2022-054;EMP-2;09/07/2022;Site Visit;6.64;Residential;Wood;489;3;26/06/2022;05/08/2022;0;163
1625;P-2022-054;EMP-4;01/07/2022;Design;5.24;Residential;Wood;489;3;26/06/2022;05/08/2022;0;163
1626;P-2022-055;EMP-8;27/03/2022;Calculation;11.54;Commercial;Wood;938;6;23/03/2022;28/05/2022;1;1.563.333.333
1627;P-2022-055;EMP-11;07/05/2022;Drafting;7.92;Commercial;Wood;938;6;23/03/2022;28/05/2022;0;1.563.333.333
1628;P-2022-055;EMP-4;28/03/2022;Site Visit;7.08;Commercial;Wood;938;6;23/03/2022;28/05/2022;1;1.563.333.333
1629;P-2022-055;EMP-1;24/05/2022;Site Visit;6.86;Commercial;Wood;938;6;23/03/2022;28/05/2022;0;1.563.333.333
1630;P-2022-055;EMP-6;05/04/2022;Design;8.39;Commercial;Wood;938;6;23/03/2022;28/05/2022;0;1.563.333.333
1631;P-2022-055;EMP-2;10/04/2022;Design;8.66;Commercial;Wood;938;6;23/03/2022;28/05/2022;0;1.563.333.333
1632;P-2022-055;EMP-3;15/05/2022;Drafting;10.99;Commercial;Wood;938;6;23/03/2022;28/05/2022;0;1.563.333.333
1633;P-2022-055;EMP-2;04/04/2022;Design;7.26;Commercial;Wood;938;6;23/03/2022;28/05/2022;0;1.563.333.333
1634;P-2022-055;EMP-6;15/04/2022;Site Visit;9.3;Commercial;Wood;938;6;23/03/2022;28/05/2022;0;1.563.333.333
1635;P-2022-055;EMP-11;26/05/2022;Site Visit;10.95;Commercial;Wood;938;6;23/03/2022;28/05/2022;0;1.563.333.333
1636;P-2022-055;EMP-5;28/03/2022;Calculation;6.75;Commercial;Wood;938;6;23/03/2022;28/05/2022;1;1.563.333.333
1637;P-2022-055;EMP-11;25/03/2022;Design;10.55;Commercial;Wood;938;6;23/03/2022;28/05/2022;1;1.563.333.333
1638;P-2022-055;EMP-8;24/05/2022;Site Visit;10.56;Commercial;Wood;938;6;23/03/2022;28/05/2022;0;1.563.333.333
1639;P-2022-055;EMP-9;28/03/2022;Calculation;6.56;Commercial;Wood;938;6;23/03/2022;28/05/2022;1;1.563.333.333
1640;P-2022-055;EMP-4;31/03/2022;Meeting;7.41;Commercial;Wood;938;6;23/03/2022;28/05/2022;1;1.563.333.333
1641;P-2022-055;EMP-7;01/05/2022;Calculation;9.33;Commercial;Wood;938;6;23/03/2022;28/05/2022;0;1.563.333.333
1642;P-2022-055;EMP-4;13/04/2022;Drafting;5.82;Commercial;Wood;938;6;23/03/2022;28/05/2022;0;1.563.333.333
1643;P-2022-055;EMP-10;23/04/2022;Design;11.24;Commercial;Wood;938;6;23/03/2022;28/05/2022;0;1.563.333.333
1644;P-2022-055;EMP-9;26/03/2022;Calculation;4.7;Commercial;Wood;938;6;23/03/2022;28/05/2022;1;1.563.333.333
1645;P-2022-055;EMP-7;09/05/2022;Design;10.26;Commercial;Wood;938;6;23/03/2022;28/05/2022;0;1.563.333.333
1646;P-2022-055;EMP-3;02/05/2022;Drafting;9.75;Commercial;Wood;938;6;23/03/2022;28/05/2022;0;1.563.333.333
1647;P-2022-055;EMP-7;19/05/2022;Drafting;9.69;Commercial;Wood;938;6;23/03/2022;28/05/2022;0;1.563.333.333
